Monture_ID,Marque,Modele,Type,Forme,Materiau,Couleur,Taille,Prix (€),Style,Stock
MON26432,Persol,RU791,Semi-cerclee,Aviateur,Titane,Dore,56-20-149,431.85,Luxe,6
MON26433,Gucci,lu128,Invisible,Aviateur,Plastique,Rouge,58-16-139,197.26,Business,37
MON26434,Persol,cV422,Invisible,Papillon,Plastique,Dore,60-16-146,113.96,Luxe,43
MON26435,Gucci,pX649,Invisible,Rectangulaire,Plastique,Bleu,60-18-130,322.69,Business,8
MON26436,Oakley,zE704,Cerclee,Papillon,Plastique,Argent,52-16-139,438.38,Casual,2
MON26437,Persol,fQ206,Invisible,Papillon,Metal,Noir,53-17-138,245.24,Casual,4
MON26438,Oakley,yJ756,Semi-cerclee,Papillon,Titane,Rouge,53-16-138,69.37,Business,33
MON26439,Gucci,WJ369,Semi-cerclee,Papillon,Metal,Transparent,60-18-148,460.21,Sport,30
MON26440,Oakley,XA220,Cerclee,Ronde,Titane,Bleu,58-20-148,222.15,Luxe,24
MON26441,Chanel,mI807,Invisible,Papillon,Plastique,Noir,58-19-147,274.74,Business,16
MON26442,Oakley,as691,Invisible,Rectangulaire,Titane,Noir,59-15-138,384.72,Luxe,32
MON26443,Persol,qh434,Invisible,Aviateur,Plastique,Transparent,58-19-137,499.23,Luxe,29
MON26444,Oakley,tM083,Cerclee,Rectangulaire,Metal,Dore,58-20-136,296.4,Sport,17
MON26445,Gucci,al112,Cerclee,Rectangulaire,Plastique,Argent,51-19-136,477.29,Casual,13
MON26446,Ray-Ban,cs827,Semi-cerclee,Papillon,Titane,Dore,53-17-149,320.58,Business,2
MON26447,Ray-Ban,QQ349,Semi-cerclee,Rectangulaire,Plastique,Rouge,52-17-142,209.06,Business,22
MON26448,Gucci,RO253,Cerclee,Rectangulaire,Titane,Transparent,60-20-140,238.79,Sport,43
MON26449,Chanel,RC839,Cerclee,Papillon,Metal,Dore,57-17-142,276.34,Luxe,30
MON26450,Persol,vI382,Semi-cerclee,Ronde,Metal,Noir,59-17-145,217.36,Luxe,50
MON26451,Gucci,co418,Invisible,Rectangulaire,Titane,Transparent,55-16-144,429.79,Sport,40
MON26452,Ray-Ban,AN920,Cerclee,Papillon,Plastique,Dore,55-18-142,271.79,Sport,47
MON26453,Persol,gY131,Semi-cerclee,Rectangulaire,Titane,Noir,58-15-150,267.36,Business,2
MON26454,Ray-Ban,JO866,Invisible,Ronde,Metal,Dore,58-20-130,174.23,Sport,8
MON26455,Oakley,Nr003,Cerclee,Papillon,Metal,Argent,55-20-144,183.17,Casual,30
MON26456,Oakley,fd694,Semi-cerclee,Rectangulaire,Plastique,Transparent,55-14-138,473.17,Sport,30
MON26457,Persol,gr448,Cerclee,Ronde,Metal,Rouge,55-15-134,190.89,Sport,14
MON26458,Persol,My295,Cerclee,Aviateur,Plastique,Noir,53-14-141,361.91,Luxe,50
MON26459,Gucci,Br713,Semi-cerclee,Ronde,Titane,Dore,56-19-132,248.46,Business,45
MON26460,Chanel,VK476,Cerclee,Ronde,Plastique,Bleu,53-19-136,301.64,Sport,27
MON26461,Persol,sj394,Invisible,Ronde,Metal,Argent,54-14-149,428.5,Sport,35
MON26462,Persol,TD328,Semi-cerclee,Rectangulaire,Plastique,Rouge,58-14-137,62.43,Business,7
MON26463,Persol,SB369,Semi-cerclee,Aviateur,Titane,Argent,58-19-138,239.44,Casual,47
MON26464,Ray-Ban,xs995,Cerclee,Ronde,Titane,Transparent,58-17-141,437.34,Sport,3
MON26465,Gucci,ZP610,Semi-cerclee,Papillon,Metal,Rouge,58-19-149,474.07,Business,38
MON26466,Oakley,CB628,Cerclee,Rectangulaire,Titane,Transparent,50-20-148,101.74,Sport,7
MON26467,Chanel,me584,Semi-cerclee,Aviateur,Metal,Dore,52-19-147,138.75,Sport,50
MON26468,Ray-Ban,qt150,Cerclee,Ronde,Metal,Dore,54-16-137,120.42,Casual,28
MON26469,Ray-Ban,lR415,Semi-cerclee,Ronde,Titane,Bleu,55-19-136,110.15,Sport,39
MON26470,Ray-Ban,pf925,Cerclee,Ronde,Metal,Transparent,56-20-140,416.05,Business,20
MON26471,Gucci,ud834,Semi-cerclee,Ronde,Plastique,Argent,54-17-146,359.67,Sport,43
MON26472,Chanel,Zf485,Cerclee,Rectangulaire,Metal,Transparent,57-15-139,143.21,Casual,22
MON26473,Ray-Ban,eo048,Semi-cerclee,Papillon,Titane,Bleu,58-16-137,271.79,Business,0
MON26474,Persol,NP716,Invisible,Rectangulaire,Plastique,Transparent,59-18-145,198.98,Business,10
MON26475,Ray-Ban,Fv208,Semi-cerclee,Rectangulaire,Plastique,Noir,60-16-142,261.44,Casual,4
MON26476,Oakley,PE347,Invisible,Rectangulaire,Metal,Bleu,54-17-138,211.6,Casual,8
MON26477,Gucci,Qn002,Semi-cerclee,Aviateur,Metal,Bleu,53-20-149,55.24,Luxe,35
MON26478,Chanel,NK605,Cerclee,Papillon,Plastique,Rouge,60-14-139,97.49,Casual,6
MON26479,Oakley,uP308,Cerclee,Rectangulaire,Plastique,Rouge,57-16-146,114.71,Luxe,41
MON26480,Ray-Ban,qF957,Cerclee,Ronde,Plastique,Transparent,57-19-139,229.14,Luxe,22
MON26481,Gucci,xr327,Invisible,Papillon,Metal,Transparent,54-15-134,145.69,Luxe,3
MON26482,Gucci,tw969,Semi-cerclee,Aviateur,Metal,Argent,51-15-135,311.73,Sport,40
MON26483,Persol,xn887,Cerclee,Rectangulaire,Metal,Argent,59-14-131,127.51,Casual,34
MON26484,Ray-Ban,JH405,Semi-cerclee,Ronde,Metal,Rouge,58-16-133,422.58,Casual,26
MON26485,Persol,Mr105,Cerclee,Papillon,Plastique,Transparent,59-19-141,298.54,Casual,23
MON26486,Ray-Ban,GF536,Invisible,Rectangulaire,Metal,Rouge,50-18-139,107.23,Casual,20
MON26487,Oakley,os159,Cerclee,Aviateur,Metal,Noir,52-20-147,468.99,Luxe,28
MON26488,Gucci,qm726,Invisible,Rectangulaire,Titane,Bleu,60-14-141,74.62,Luxe,34
MON26489,Gucci,Pq716,Semi-cerclee,Ronde,Titane,Argent,55-15-150,320.38,Casual,45
MON26490,Gucci,ZK187,Invisible,Ronde,Titane,Rouge,51-14-139,385.17,Casual,12
MON26491,Persol,nf256,Invisible,Ronde,Metal,Transparent,55-14-141,445.75,Casual,43
MON26492,Oakley,nb513,Cerclee,Ronde,Plastique,Bleu,50-18-147,439.15,Casual,38
MON26493,Gucci,Xa671,Cerclee,Ronde,Titane,Rouge,55-14-131,371.06,Sport,8
MON26494,Persol,Zm014,Cerclee,Ronde,Titane,Noir,52-19-137,400.1,Sport,28
MON26495,Persol,nO338,Cerclee,Ronde,Plastique,Rouge,53-14-146,479.83,Sport,22
MON26496,Ray-Ban,aV575,Cerclee,Aviateur,Plastique,Transparent,57-19-150,227.09,Luxe,34
MON26497,Ray-Ban,bp359,Cerclee,Aviateur,Metal,Bleu,53-20-137,170.4,Luxe,35
MON26498,Persol,Gc104,Semi-cerclee,Aviateur,Metal,Transparent,60-20-130,399.7,Casual,39
MON26499,Chanel,Sc032,Invisible,Aviateur,Metal,Bleu,55-18-149,86.46,Casual,49
MON26500,Chanel,nc582,Invisible,Rectangulaire,Titane,Transparent,56-18-133,104.52,Business,22
MON26501,Oakley,zv193,Cerclee,Ronde,Metal,Argent,57-15-139,243.88,Sport,30
MON26502,Chanel,MI786,Cerclee,Ronde,Metal,Transparent,54-17-134,253.18,Business,48
MON26503,Gucci,mB478,Semi-cerclee,Rectangulaire,Titane,Dore,55-16-143,463.95,Sport,47
MON26504,Chanel,Tx586,Cerclee,Ronde,Metal,Rouge,60-14-144,361.37,Luxe,45
MON26505,Persol,TV849,Semi-cerclee,Ronde,Metal,Dore,56-14-147,109.03,Casual,43
MON26506,Oakley,Qy610,Semi-cerclee,Rectangulaire,Titane,Rouge,58-20-134,192.91,Luxe,28
MON26507,Chanel,cy465,Invisible,Rectangulaire,Titane,Dore,50-18-135,233.18,Casual,10
MON26508,Ray-Ban,zJ604,Cerclee,Rectangulaire,Titane,Bleu,57-16-139,371.36,Casual,40
MON26509,Chanel,QA122,Semi-cerclee,Aviateur,Plastique,Bleu,55-17-143,83.61,Casual,26
MON26510,Oakley,oo163,Semi-cerclee,Ronde,Metal,Rouge,60-16-135,149.88,Sport,7
MON26511,Gucci,zS857,Invisible,Aviateur,Metal,Rouge,50-15-150,266.94,Luxe,13
MON26512,Persol,bD921,Semi-cerclee,Ronde,Titane,Bleu,57-15-132,204.56,Luxe,38
MON26513,Oakley,Wt567,Semi-cerclee,Aviateur,Plastique,Rouge,50-19-137,272.47,Luxe,46
MON26514,Persol,zP652,Semi-cerclee,Rectangulaire,Titane,Rouge,57-18-140,240.94,Casual,4
MON26515,Ray-Ban,Er552,Semi-cerclee,Papillon,Metal,Dore,55-15-142,190.99,Luxe,20
MON26516,Ray-Ban,SH096,Semi-cerclee,Aviateur,Titane,Argent,50-15-131,360.37,Luxe,2
MON26517,Ray-Ban,lw727,Cerclee,Papillon,Plastique,Noir,54-14-138,309.15,Casual,1
MON26518,Gucci,Kt755,Cerclee,Ronde,Metal,Rouge,53-19-135,70.97,Luxe,50
MON26519,Chanel,Ov100,Semi-cerclee,Aviateur,Titane,Bleu,58-16-149,163.07,Business,39
MON26520,Oakley,Zq877,Invisible,Rectangulaire,Plastique,Argent,51-15-146,205.91,Business,29
MON26521,Chanel,qu775,Cerclee,Ronde,Plastique,Dore,54-15-136,168.75,Business,34
MON26522,Persol,mV436,Invisible,Ronde,Metal,Noir,59-14-131,303.02,Sport,32
MON26523,Gucci,zn263,Cerclee,Rectangulaire,Plastique,Transparent,53-15-140,299.05,Sport,29
MON26524,Ray-Ban,QJ718,Invisible,Ronde,Plastique,Dore,59-17-131,139.1,Business,15
MON26525,Ray-Ban,dy624,Invisible,Papillon,Plastique,Dore,56-16-145,115.68,Sport,19
MON26526,Persol,fx105,Invisible,Rectangulaire,Plastique,Bleu,53-14-145,333.91,Business,19
MON26527,Chanel,Tu474,Semi-cerclee,Ronde,Titane,Noir,54-19-134,452.06,Sport,9
MON26528,Ray-Ban,Qm287,Invisible,Rectangulaire,Plastique,Dore,52-19-133,462.95,Business,35
MON26529,Persol,Zh965,Cerclee,Papillon,Titane,Argent,59-18-144,132.46,Business,21
MON26530,Oakley,kq223,Semi-cerclee,Aviateur,Titane,Noir,51-16-133,394.61,Casual,16
MON26531,Ray-Ban,vx198,Semi-cerclee,Rectangulaire,Metal,Rouge,57-14-140,374.81,Business,4
MON26532,Ray-Ban,zP694,Cerclee,Rectangulaire,Plastique,Dore,57-17-141,88.94,Business,40
MON26533,Ray-Ban,ih665,Invisible,Rectangulaire,Metal,Dore,51-14-142,152.39,Sport,37
MON26534,Gucci,lj154,Invisible,Rectangulaire,Plastique,Dore,52-16-134,203.22,Luxe,17
MON26535,Oakley,Sz870,Invisible,Aviateur,Metal,Argent,51-16-134,76.43,Casual,23
MON26536,Oakley,do484,Cerclee,Ronde,Metal,Bleu,54-20-143,284.21,Business,35
MON26537,Chanel,Or286,Semi-cerclee,Papillon,Titane,Bleu,53-19-147,404.68,Luxe,34
MON26538,Chanel,kY747,Semi-cerclee,Papillon,Titane,Noir,51-14-150,275.03,Sport,10
MON26539,Oakley,vz614,Semi-cerclee,Aviateur,Metal,Transparent,52-18-141,199.47,Casual,14
MON26540,Ray-Ban,ZU608,Cerclee,Aviateur,Titane,Argent,58-16-140,243.56,Casual,22
MON26541,Chanel,uK957,Cerclee,Aviateur,Plastique,Noir,51-15-130,73.17,Casual,35
MON26542,Chanel,kA475,Cerclee,Ronde,Metal,Noir,55-17-140,84.32,Casual,21
MON26543,Ray-Ban,pZ678,Invisible,Rectangulaire,Plastique,Argent,56-14-134,65.87,Sport,18
MON26544,Chanel,Pz925,Semi-cerclee,Ronde,Metal,Bleu,59-19-135,244.76,Business,44
MON26545,Oakley,Sn531,Cerclee,Aviateur,Plastique,Bleu,60-14-130,414.6,Business,36
MON26546,Persol,fb530,Semi-cerclee,Ronde,Titane,Bleu,53-19-140,265.73,Business,11
MON26547,Gucci,rH230,Semi-cerclee,Papillon,Metal,Noir,54-17-131,155.94,Luxe,10
MON26548,Oakley,GI426,Invisible,Ronde,Titane,Dore,54-17-140,424.55,Sport,30
MON26549,Ray-Ban,cS547,Invisible,Ronde,Plastique,Transparent,57-18-143,354.12,Luxe,47
MON26550,Chanel,Kv109,Cerclee,Papillon,Titane,Noir,57-15-148,116.55,Luxe,14
MON26551,Chanel,pH744,Semi-cerclee,Ronde,Metal,Argent,57-19-137,162.47,Sport,49
MON26552,Persol,NC249,Semi-cerclee,Aviateur,Titane,Transparent,50-16-148,374.2,Business,5
MON26553,Ray-Ban,nU067,Invisible,Rectangulaire,Metal,Rouge,57-19-134,359.96,Business,37
MON26554,Gucci,nA786,Cerclee,Aviateur,Plastique,Bleu,56-19-143,483.76,Luxe,45
MON26555,Chanel,Nr196,Semi-cerclee,Ronde,Plastique,Transparent,60-19-137,108.92,Luxe,14
MON26556,Chanel,sx169,Cerclee,Papillon,Plastique,Dore,59-19-147,241.61,Luxe,22
MON26557,Oakley,nT873,Invisible,Aviateur,Titane,Rouge,55-19-144,276.86,Luxe,2
MON26558,Persol,Bl319,Semi-cerclee,Rectangulaire,Plastique,Rouge,60-15-146,67.21,Casual,9
MON26559,Gucci,fd370,Invisible,Papillon,Metal,Dore,53-19-130,478.42,Casual,17
MON26560,Oakley,Fx277,Cerclee,Ronde,Metal,Rouge,55-16-139,94.76,Casual,31
MON26561,Chanel,up836,Invisible,Papillon,Metal,Bleu,59-16-134,479.97,Business,47
MON26562,Ray-Ban,Xv183,Cerclee,Ronde,Metal,Transparent,58-16-144,330.81,Luxe,5
MON26563,Gucci,qr174,Invisible,Aviateur,Plastique,Rouge,58-20-144,180.6,Business,37
MON26564,Ray-Ban,iR812,Invisible,Ronde,Plastique,Rouge,57-17-131,385.89,Casual,43
MON26565,Oakley,Gc949,Cerclee,Papillon,Plastique,Transparent,53-18-146,79.09,Sport,25
MON26566,Oakley,sC472,Cerclee,Papillon,Metal,Noir,60-18-146,384.3,Sport,17
MON26567,Gucci,Bu137,Invisible,Papillon,Titane,Transparent,58-20-137,129.54,Business,15
MON26568,Persol,zH050,Cerclee,Aviateur,Plastique,Argent,55-14-140,299.91,Luxe,38
MON26569,Persol,QX057,Invisible,Rectangulaire,Titane,Transparent,50-15-136,169.32,Luxe,28
MON26570,Ray-Ban,Up849,Semi-cerclee,Papillon,Metal,Dore,52-19-138,278.46,Sport,29
MON26571,Gucci,Or047,Invisible,Ronde,Metal,Rouge,57-17-140,272.1,Luxe,11
MON26572,Persol,Fl130,Cerclee,Ronde,Metal,Rouge,51-18-148,351.96,Luxe,4
MON26573,Ray-Ban,HB790,Cerclee,Aviateur,Titane,Rouge,55-15-131,211.25,Luxe,4
MON26574,Gucci,ZK459,Semi-cerclee,Papillon,Plastique,Argent,58-14-132,178.04,Casual,45
MON26575,Gucci,rN561,Semi-cerclee,Rectangulaire,Plastique,Transparent,51-20-143,263.82,Sport,9
MON26576,Chanel,tv887,Invisible,Rectangulaire,Titane,Rouge,54-15-150,292.73,Sport,8
MON26577,Chanel,XG106,Invisible,Papillon,Plastique,Transparent,55-16-135,172.88,Sport,46
MON26578,Gucci,bb943,Semi-cerclee,Papillon,Metal,Rouge,54-15-140,422.06,Luxe,2
MON26579,Oakley,EE812,Invisible,Aviateur,Metal,Noir,52-15-132,309.34,Casual,12
MON26580,Ray-Ban,Tg438,Cerclee,Ronde,Metal,Argent,56-17-150,296.02,Casual,30
MON26581,Persol,Lw554,Semi-cerclee,Rectangulaire,Plastique,Bleu,54-20-133,172.21,Luxe,6
MON26582,Persol,qv291,Invisible,Aviateur,Titane,Argent,57-17-138,244.64,Casual,25
MON26583,Oakley,hw076,Cerclee,Aviateur,Titane,Dore,53-18-142,396.19,Sport,37
MON26584,Chanel,LL708,Invisible,Ronde,Titane,Rouge,58-17-142,156.61,Sport,6
MON26585,Gucci,LU333,Semi-cerclee,Rectangulaire,Metal,Dore,51-14-137,277.75,Casual,44
MON26586,Oakley,ds212,Invisible,Rectangulaire,Titane,Rouge,59-19-149,428.65,Sport,38
MON26587,Oakley,zJ292,Invisible,Ronde,Titane,Dore,51-18-134,438.64,Luxe,20
MON26588,Ray-Ban,BJ917,Invisible,Rectangulaire,Metal,Argent,53-14-137,457.3,Casual,5
MON26589,Chanel,Kc003,Semi-cerclee,Rectangulaire,Plastique,Transparent,50-18-143,336.13,Luxe,36
MON26590,Oakley,sU145,Cerclee,Ronde,Titane,Argent,53-18-136,373.12,Casual,8
MON26591,Chanel,cH368,Cerclee,Rectangulaire,Plastique,Bleu,53-20-141,352.44,Luxe,28
MON26592,Gucci,Dw843,Invisible,Rectangulaire,Titane,Transparent,51-16-130,323.14,Sport,12
MON26593,Ray-Ban,WS016,Cerclee,Ronde,Titane,Dore,58-15-140,444.61,Casual,44
MON26594,Persol,ZT813,Cerclee,Aviateur,Metal,Dore,50-14-148,472.02,Business,33
MON26595,Ray-Ban,YG584,Cerclee,Rectangulaire,Titane,Dore,53-19-133,257.58,Casual,47
MON26596,Persol,pc568,Invisible,Rectangulaire,Metal,Transparent,55-18-147,66.17,Casual,12
MON26597,Ray-Ban,qf531,Semi-cerclee,Rectangulaire,Titane,Noir,52-15-140,322.28,Luxe,8
MON26598,Ray-Ban,Ug311,Cerclee,Rectangulaire,Plastique,Rouge,52-17-148,188.13,Sport,37
MON26599,Ray-Ban,yA716,Cerclee,Rectangulaire,Plastique,Transparent,54-17-147,328.16,Business,7
MON26600,Ray-Ban,yz878,Cerclee,Rectangulaire,Plastique,Noir,50-17-138,281.76,Luxe,46
MON26601,Gucci,As631,Invisible,Rectangulaire,Titane,Rouge,53-14-148,206.67,Luxe,5
MON26602,Ray-Ban,JJ690,Cerclee,Rectangulaire,Titane,Rouge,50-19-147,194.37,Luxe,37
MON26603,Chanel,IG712,Cerclee,Rectangulaire,Plastique,Rouge,57-14-146,308.27,Sport,29
MON26604,Chanel,Zz698,Invisible,Aviateur,Plastique,Noir,52-16-132,309.39,Casual,43
MON26605,Oakley,uw176,Invisible,Ronde,Titane,Bleu,59-17-137,201.91,Luxe,9
MON26606,Ray-Ban,Ks618,Invisible,Rectangulaire,Metal,Argent,50-17-142,192.15,Sport,25
MON26607,Persol,Pq631,Invisible,Papillon,Titane,Bleu,59-14-145,280.29,Casual,6
MON26608,Ray-Ban,Cb017,Invisible,Rectangulaire,Metal,Dore,52-15-144,263.52,Business,27
MON26609,Gucci,UZ444,Semi-cerclee,Papillon,Metal,Noir,59-19-139,244.3,Luxe,31
MON26610,Persol,iM478,Invisible,Ronde,Plastique,Rouge,59-18-145,313.43,Luxe,12
MON26611,Oakley,gc896,Cerclee,Ronde,Metal,Rouge,56-16-130,230.69,Sport,34
MON26612,Persol,DG693,Cerclee,Papillon,Metal,Dore,58-14-148,274.78,Casual,31
MON26613,Persol,tc078,Cerclee,Rectangulaire,Plastique,Dore,56-14-136,409.3,Business,35
MON26614,Ray-Ban,Ze978,Cerclee,Papillon,Titane,Bleu,56-17-132,200.2,Sport,50
MON26615,Gucci,EN281,Cerclee,Rectangulaire,Plastique,Noir,57-18-137,370.34,Business,35
MON26616,Ray-Ban,Mp237,Invisible,Papillon,Plastique,Noir,56-17-130,356.59,Business,35
MON26617,Ray-Ban,VU124,Cerclee,Papillon,Plastique,Transparent,58-19-138,471.4,Sport,22
MON26618,Oakley,db477,Cerclee,Papillon,Plastique,Argent,54-18-137,287.34,Luxe,11
MON26619,Gucci,zN625,Invisible,Ronde,Metal,Argent,56-15-138,185.17,Luxe,27
MON26620,Persol,KY062,Invisible,Aviateur,Plastique,Noir,60-18-141,343.36,Business,13
MON26621,Oakley,fW619,Invisible,Papillon,Metal,Bleu,60-15-148,227.91,Sport,6
MON26622,Ray-Ban,VN550,Invisible,Papillon,Titane,Bleu,50-17-143,346.85,Business,38
MON26623,Oakley,fb971,Cerclee,Papillon,Plastique,Bleu,60-14-149,326.15,Sport,1
MON26624,Ray-Ban,An259,Cerclee,Papillon,Titane,Bleu,54-15-139,473.16,Sport,18
MON26625,Gucci,wR305,Cerclee,Rectangulaire,Metal,Noir,59-19-144,101.77,Luxe,36
MON26626,Gucci,MV374,Semi-cerclee,Rectangulaire,Metal,Transparent,51-16-134,189.26,Casual,5
MON26627,Ray-Ban,Lk120,Cerclee,Rectangulaire,Metal,Bleu,58-16-136,208.81,Casual,31
MON26628,Ray-Ban,uK351,Cerclee,Aviateur,Titane,Noir,51-15-148,410.76,Business,21
MON26629,Oakley,kj560,Cerclee,Rectangulaire,Titane,Dore,59-15-135,425.07,Sport,44
MON26630,Chanel,Pz269,Cerclee,Rectangulaire,Metal,Rouge,59-17-145,104.37,Casual,14
MON26631,Gucci,YI614,Invisible,Rectangulaire,Metal,Noir,53-14-136,243.8,Business,3
MON26632,Chanel,Sc680,Invisible,Ronde,Plastique,Transparent,58-14-144,324.98,Casual,18
MON26633,Persol,dv395,Cerclee,Rectangulaire,Plastique,Argent,50-14-138,189.15,Business,19
MON26634,Oakley,hy915,Invisible,Ronde,Titane,Noir,52-18-147,167.86,Sport,44
MON26635,Chanel,Bt811,Cerclee,Aviateur,Metal,Argent,56-20-135,214.6,Luxe,29
MON26636,Oakley,NH362,Semi-cerclee,Rectangulaire,Plastique,Rouge,52-16-143,343.68,Sport,20
MON26637,Ray-Ban,qA176,Semi-cerclee,Ronde,Metal,Bleu,52-19-150,69.07,Sport,43
MON26638,Chanel,fD734,Invisible,Papillon,Titane,Bleu,54-17-141,86.34,Sport,28
MON26639,Gucci,Eg804,Semi-cerclee,Ronde,Plastique,Dore,59-18-150,395.3,Luxe,14
MON26640,Oakley,Xp325,Invisible,Rectangulaire,Metal,Noir,54-18-145,305.29,Business,43
MON26641,Ray-Ban,rM910,Invisible,Ronde,Plastique,Dore,57-19-139,246.39,Sport,47
MON26642,Gucci,Ej081,Cerclee,Rectangulaire,Metal,Bleu,51-20-139,379.96,Business,27
MON26643,Oakley,De973,Cerclee,Papillon,Plastique,Bleu,53-14-139,473.6,Luxe,34
MON26644,Ray-Ban,Yp902,Semi-cerclee,Rectangulaire,Plastique,Noir,54-18-149,261.46,Luxe,12
MON26645,Oakley,gU109,Invisible,Rectangulaire,Plastique,Dore,52-14-143,299.2,Casual,41
MON26646,Ray-Ban,TH107,Semi-cerclee,Papillon,Titane,Transparent,54-17-141,173.9,Casual,20
MON26647,Chanel,Sk799,Semi-cerclee,Aviateur,Titane,Bleu,58-16-143,79.93,Sport,11
MON26648,Persol,PZ533,Cerclee,Ronde,Plastique,Dore,54-19-134,72.89,Luxe,12
MON26649,Gucci,mq721,Cerclee,Aviateur,Plastique,Dore,53-17-149,327.61,Casual,2
MON26650,Oakley,aq313,Invisible,Ronde,Titane,Bleu,59-18-142,74.62,Luxe,24
MON26651,Gucci,VP061,Semi-cerclee,Papillon,Metal,Noir,53-15-130,100.42,Business,24
MON26652,Persol,NL368,Invisible,Aviateur,Titane,Transparent,57-14-135,203.09,Luxe,21
MON26653,Ray-Ban,Jh787,Cerclee,Rectangulaire,Titane,Noir,55-16-136,310.8,Business,27
MON26654,Chanel,zU761,Cerclee,Papillon,Plastique,Rouge,52-17-139,332.72,Business,45
MON26655,Gucci,qY476,Cerclee,Ronde,Plastique,Dore,56-17-144,163.99,Luxe,21
MON26656,Oakley,rA979,Semi-cerclee,Aviateur,Plastique,Rouge,60-19-141,95.0,Luxe,16
MON26657,Gucci,vZ630,Cerclee,Papillon,Plastique,Dore,60-14-150,235.73,Casual,25
MON26658,Ray-Ban,RS896,Semi-cerclee,Papillon,Plastique,Dore,56-20-145,63.03,Luxe,9
MON26659,Oakley,cv083,Invisible,Aviateur,Metal,Transparent,50-18-136,469.98,Sport,48
MON26660,Ray-Ban,kI576,Semi-cerclee,Papillon,Metal,Bleu,55-17-135,431.59,Sport,46
MON26661,Ray-Ban,dn881,Cerclee,Ronde,Metal,Transparent,59-15-135,431.63,Business,18
MON26662,Ray-Ban,po492,Cerclee,Aviateur,Metal,Bleu,59-19-140,177.09,Sport,7
MON26663,Gucci,vu600,Semi-cerclee,Aviateur,Metal,Noir,51-14-130,172.25,Business,0
MON26664,Ray-Ban,vX964,Invisible,Papillon,Titane,Bleu,52-20-139,448.68,Sport,48
MON26665,Persol,aC868,Cerclee,Aviateur,Metal,Transparent,58-18-140,421.9,Casual,43
MON26666,Gucci,Iz237,Invisible,Ronde,Plastique,Bleu,54-15-135,325.74,Business,45
MON26667,Gucci,Tl689,Invisible,Papillon,Plastique,Transparent,51-17-134,323.62,Casual,11
MON26668,Gucci,Oc546,Cerclee,Papillon,Metal,Transparent,51-16-143,492.61,Business,46
MON26669,Chanel,GM527,Invisible,Rectangulaire,Plastique,Noir,55-14-145,249.88,Luxe,12
MON26670,Ray-Ban,Xk797,Invisible,Papillon,Titane,Bleu,57-15-133,177.28,Luxe,2
MON26671,Persol,hU294,Cerclee,Rectangulaire,Plastique,Transparent,56-14-148,429.32,Sport,16
MON26672,Ray-Ban,cC086,Semi-cerclee,Ronde,Plastique,Dore,60-16-148,303.62,Luxe,2
MON26673,Ray-Ban,ZN563,Cerclee,Rectangulaire,Plastique,Bleu,51-18-133,147.2,Casual,43
MON26674,Persol,Gr460,Invisible,Ronde,Plastique,Transparent,59-17-136,139.86,Sport,7
MON26675,Persol,VK654,Semi-cerclee,Aviateur,Titane,Transparent,58-20-139,495.96,Luxe,28
MON26676,Persol,DO970,Invisible,Ronde,Titane,Noir,58-18-149,366.32,Sport,49
MON26677,Gucci,fN166,Cerclee,Aviateur,Titane,Transparent,50-18-131,368.71,Casual,15
MON26678,Ray-Ban,An421,Semi-cerclee,Papillon,Plastique,Transparent,53-17-132,300.51,Business,34
MON26679,Oakley,jV784,Semi-cerclee,Aviateur,Metal,Argent,60-16-139,150.02,Business,14
MON26680,Chanel,zd933,Invisible,Papillon,Titane,Bleu,51-17-131,313.75,Luxe,28
MON26681,Oakley,gR173,Semi-cerclee,Rectangulaire,Plastique,Rouge,58-18-135,225.89,Sport,26
MON26682,Ray-Ban,hV782,Cerclee,Rectangulaire,Titane,Dore,59-18-150,165.61,Luxe,31
MON26683,Oakley,Pf623,Semi-cerclee,Rectangulaire,Plastique,Dore,57-17-149,121.5,Casual,32
MON26684,Ray-Ban,gD376,Semi-cerclee,Aviateur,Metal,Bleu,55-18-146,249.21,Sport,21
MON26685,Gucci,zs438,Cerclee,Ronde,Plastique,Rouge,60-15-149,384.74,Business,50
MON26686,Oakley,Wl450,Cerclee,Rectangulaire,Metal,Transparent,59-19-137,235.96,Luxe,38
MON26687,Gucci,pS600,Semi-cerclee,Ronde,Plastique,Bleu,58-14-132,424.54,Business,28
MON26688,Oakley,eG325,Semi-cerclee,Papillon,Metal,Rouge,59-19-146,273.27,Luxe,18
MON26689,Ray-Ban,il322,Cerclee,Papillon,Plastique,Transparent,56-20-145,470.63,Luxe,43
MON26690,Persol,uT950,Cerclee,Rectangulaire,Titane,Rouge,57-15-135,300.31,Business,18
MON26691,Gucci,rm805,Semi-cerclee,Rectangulaire,Titane,Argent,60-16-149,197.76,Sport,11
MON26692,Chanel,zn565,Cerclee,Ronde,Plastique,Bleu,59-18-132,196.06,Business,8
MON26693,Persol,yY630,Invisible,Rectangulaire,Titane,Dore,57-20-147,67.97,Casual,4
MON26694,Oakley,yf216,Invisible,Papillon,Plastique,Argent,58-15-139,294.92,Business,32
MON26695,Oakley,PK654,Semi-cerclee,Rectangulaire,Metal,Noir,59-14-146,56.5,Luxe,32
MON26696,Chanel,Ge379,Semi-cerclee,Ronde,Titane,Dore,57-19-135,218.26,Luxe,0
